route_id,driver_id_x,start_ts_x,end_ts_x,vehicle_id_x,ambulatory_riders_x,handicapped_riders_x,status_x,updated_at_x,make,model,year,capacity,updated_at_y,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,max_speed_mph,avg_speed_mph,trip_distance_miles
137583,16914.0,2022-02-11 18:06:15,2022-02-11 19:35:34,5,7,0,Completed,2022-02-18 19:20:11,Honda,Odyssey,2018,7,2021-06-02 19:46:58,40.0293968,-83.15228869,40.03806922,-83.13955254,46.752,14.479054545,0.6
137583,16914.0,2022-02-11 18:06:15,2022-02-11 19:35:34,5,7,0,Completed,2022-02-18 19:20:11,Honda,Odyssey,2018,7,2021-12-13 13:04:22,40.0293968,-83.15228869,40.03806922,-83.13955254,46.752,14.479054545,0.6
137583,16914.0,2022-02-11 18:06:15,2022-02-11 19:35:34,5,7,0,Completed,2022-02-18 19:20:11,Honda,Odyssey,2018,7,2022-01-02 03:52:55,40.0293968,-83.15228869,40.03806922,-83.13955254,46.752,14.479054545,0.6
137583,16914.0,2022-02-11 18:06:15,2022-02-11 19:35:34,5,7,0,Completed,2022-07-24 00:28:03,Honda,Odyssey,2018,7,2021-06-02 19:46:58,40.0293968,-83.15228869,40.03806922,-83.13955254,46.752,14.479054545,0.6
137583,16914.0,2022-02-11 18:06:15,2022-02-11 19:35:34,5,7,0,Completed,2022-07-24 00:28:03,Honda,Odyssey,2018,7,2021-12-13 13:04:22,40.0293968,-83.15228869,40.03806922,-83.13955254,46.752,14.479054545,0.6
137583,16914.0,2022-02-11 18:06:15,2022-02-11 19:35:34,5,7,0,Completed,2022-07-24 00:28:03,Honda,Odyssey,2018,7,2022-01-02 03:52:55,40.0293968,-83.15228869,40.03806922,-83.13955254,46.752,14.479054545,0.6
145114,16914.0,2022-03-28 11:12:37,2022-03-28 12:03:03,5,2,0,Completed,2022-03-28 12:03:04,Honda,Odyssey,2018,7,2021-06-02 19:46:58,39.98439089,-82.91755021,40.01409295,-83.06716834,76.256,37.852503417,2.05
145114,16914.0,2022-03-28 11:12:37,2022-03-28 12:03:03,5,2,0,Completed,2022-03-28 12:03:04,Honda,Odyssey,2018,7,2021-12-13 13:04:22,39.98439089,-82.91755021,40.01409295,-83.06716834,76.256,37.852503417,2.05
145114,16914.0,2022-03-28 11:12:37,2022-03-28 12:03:03,5,2,0,Completed,2022-03-28 12:03:04,Honda,Odyssey,2018,7,2022-01-02 03:52:55,39.98439089,-82.91755021,40.01409295,-83.06716834,76.256,37.852503417,2.05
145114,16914.0,2022-03-28 11:12:37,2022-03-28 12:03:03,5,2,0,Completed,2022-07-24 02:45:31,Honda,Odyssey,2018,7,2021-06-02 19:46:58,39.98439089,-82.91755021,40.01409295,-83.06716834,76.256,37.852503417,2.05
145114,16914.0,2022-03-28 11:12:37,2022-03-28 12:03:03,5,2,0,Completed,2022-07-24 02:45:31,Honda,Odyssey,2018,7,2021-12-13 13:04:22,39.98439089,-82.91755021,40.01409295,-83.06716834,76.256,37.852503417,2.05
145114,16914.0,2022-03-28 11:12:37,2022-03-28 12:03:03,5,2,0,Completed,2022-07-24 02:45:31,Honda,Odyssey,2018,7,2022-01-02 03:52:55,39.98439089,-82.91755021,40.01409295,-83.06716834,76.256,37.852503417,2.05
140101,16914.0,2022-03-04 17:45:51,2022-03-04 19:17:48,5,4,0,Completed,2022-03-22 19:45:43,Honda,Odyssey,2018,7,2021-06-02 19:46:58,40.02933943,-83.15227549,40.02933943,-83.15227549,0.0,0.0,0.0
140101,16914.0,2022-03-04 17:45:51,2022-03-04 19:17:48,5,4,0,Completed,2022-03-22 19:45:43,Honda,Odyssey,2018,7,2021-12-13 13:04:22,40.02933943,-83.15227549,40.02933943,-83.15227549,0.0,0.0,0.0
140101,16914.0,2022-03-04 17:45:51,2022-03-04 19:17:48,5,4,0,Completed,2022-03-22 19:45:43,Honda,Odyssey,2018,7,2022-01-02 03:52:55,40.02933943,-83.15227549,40.02933943,-83.15227549,0.0,0.0,0.0
140101,16914.0,2022-03-04 17:45:51,2022-03-04 19:17:48,5,4,0,Completed,2022-07-24 01:12:40,Honda,Odyssey,2018,7,2021-06-02 19:46:58,40.02933943,-83.15227549,40.02933943,-83.15227549,0.0,0.0,0.0
140101,16914.0,2022-03-04 17:45:51,2022-03-04 19:17:48,5,4,0,Completed,2022-07-24 01:12:40,Honda,Odyssey,2018,7,2021-12-13 13:04:22,40.02933943,-83.15227549,40.02933943,-83.15227549,0.0,0.0,0.0
140101,16914.0,2022-03-04 17:45:51,2022-03-04 19:17:48,5,4,0,Completed,2022-07-24 01:12:40,Honda,Odyssey,2018,7,2022-01-02 03:52:55,40.02933943,-83.15227549,40.02933943,-83.15227549,0.0,0.0,0.0
125903,16914.0,2022-01-19 20:03:21,2022-01-19 22:07:53,5,6,0,Completed,2022-01-19 22:07:54,Honda,Odyssey,2018,7,2021-06-02 19:46:58,39.99920359,-82.93062721,39.90258924,-82.7690958,80.193,34.696291807,6.67
125903,16914.0,2022-01-19 20:03:21,2022-01-19 22:07:53,5,6,0,Completed,2022-01-19 22:07:54,Honda,Odyssey,2018,7,2021-12-13 13:04:22,39.99920359,-82.93062721,39.90258924,-82.7690958,80.193,34.696291807,6.67
125903,16914.0,2022-01-19 20:03:21,2022-01-19 22:07:53,5,6,0,Completed,2022-01-19 22:07:54,Honda,Odyssey,2018,7,2022-01-02 03:52:55,39.99920359,-82.93062721,39.90258924,-82.7690958,80.193,34.696291807,6.67
131313,16914.0,2022-01-21 17:36:15,2022-01-21 19:09:09,5,5,0,Completed,2022-01-21 19:09:09,Honda,Odyssey,2018,7,2021-06-02 19:46:58,39.94936011,-82.97013604,39.904656,-82.77332743,82.341,37.835544676,3.08
131313,16914.0,2022-01-21 17:36:15,2022-01-21 19:09:09,5,5,0,Completed,2022-01-21 19:09:09,Honda,Odyssey,2018,7,2021-12-13 13:04:22,39.94936011,-82.97013604,39.904656,-82.77332743,82.341,37.835544676,3.08
131313,16914.0,2022-01-21 17:36:15,2022-01-21 19:09:09,5,5,0,Completed,2022-01-21 19:09:09,Honda,Odyssey,2018,7,2022-01-02 03:52:55,39.94936011,-82.97013604,39.904656,-82.77332743,82.341,37.835544676,3.08
131313,16914.0,2022-01-21 17:36:15,2022-01-21 19:09:09,5,5,0,Completed,2022-07-23 18:49:10,Honda,Odyssey,2018,7,2021-06-02 19:46:58,39.94936011,-82.97013604,39.904656,-82.77332743,82.341,37.835544676,3.08
131313,16914.0,2022-01-21 17:36:15,2022-01-21 19:09:09,5,5,0,Completed,2022-07-23 18:49:10,Honda,Odyssey,2018,7,2021-12-13 13:04:22,39.94936011,-82.97013604,39.904656,-82.77332743,82.341,37.835544676,3.08
131313,16914.0,2022-01-21 17:36:15,2022-01-21 19:09:09,5,5,0,Completed,2022-07-23 18:49:10,Honda,Odyssey,2018,7,2022-01-02 03:52:55,39.94936011,-82.97013604,39.904656,-82.77332743,82.341,37.835544676,3.08
125888,16914.0,2022-01-21 11:40:39,2022-01-21 13:09:41,5,5,0,Completed,2022-01-21 13:09:42,Honda,Odyssey,2018,7,2021-06-02 19:46:58,39.98441375,-82.91688849,40.02733953,-82.93924079,77.375,45.043691913,2.96
125888,16914.0,2022-01-21 11:40:39,2022-01-21 13:09:41,5,5,0,Completed,2022-01-21 13:09:42,Honda,Odyssey,2018,7,2021-12-13 13:04:22,39.98441375,-82.91688849,40.02733953,-82.93924079,77.375,45.043691913,2.96
125888,16914.0,2022-01-21 11:40:39,2022-01-21 13:09:41,5,5,0,Completed,2022-01-21 13:09:42,Honda,Odyssey,2018,7,2022-01-02 03:52:55,39.98441375,-82.91688849,40.02733953,-82.93924079,77.375,45.043691913,2.96
148322,16914.0,2022-03-28 16:57:45,2022-03-28 18:04:21,5,3,0,Completed,2022-04-22 19:26:23,Honda,Odyssey,2018,7,2021-06-02 19:46:58,39.95002149,-82.97555797,40.01670051,-83.05756434,78.202,37.204104673,4.6
148322,16914.0,2022-03-28 16:57:45,2022-03-28 18:04:21,5,3,0,Completed,2022-04-22 19:26:23,Honda,Odyssey,2018,7,2021-12-13 13:04:22,39.95002149,-82.97555797,40.01670051,-83.05756434,78.202,37.204104673,4.6
148322,16914.0,2022-03-28 16:57:45,2022-03-28 18:04:21,5,3,0,Completed,2022-04-22 19:26:23,Honda,Odyssey,2018,7,2022-01-02 03:52:55,39.95002149,-82.97555797,40.01670051,-83.05756434,78.202,37.204104673,4.6
137233,16914.0,2022-02-24 19:58:18,2022-02-24 20:37:41,55,9,0,Completed,2022-02-24 20:37:42,Ford,,2018,14,2021-05-18 08:58:15,40.08518244,-82.96518117,40.08518244,-82.96518117,0.0,0.0,0.0
137233,16914.0,2022-02-24 19:58:18,2022-02-24 20:37:41,55,9,0,Completed,2022-02-24 20:37:42,Ford,,2018,14,2022-01-02 14:57:02,40.08518244,-82.96518117,40.08518244,-82.96518117,0.0,0.0,0.0
137233,16914.0,2022-02-24 19:58:18,2022-02-24 20:37:41,55,9,0,Completed,2022-07-24 00:21:27,Ford,,2018,14,2021-05-18 08:58:15,40.08518244,-82.96518117,40.08518244,-82.96518117,0.0,0.0,0.0
137233,16914.0,2022-02-24 19:58:18,2022-02-24 20:37:41,55,9,0,Completed,2022-07-24 00:21:27,Ford,,2018,14,2022-01-02 14:57:02,40.08518244,-82.96518117,40.08518244,-82.96518117,0.0,0.0,0.0
125894,16914.0,2022-01-20 12:01:55,2022-01-20 13:29:57,55,5,0,Completed,2022-01-20 13:29:57,Ford,,2018,14,2021-05-18 08:58:15,40.08542322,-82.96510074,40.08542322,-82.96510074,0.0,0.0,0.0
125894,16914.0,2022-01-20 12:01:55,2022-01-20 13:29:57,55,5,0,Completed,2022-01-20 13:29:57,Ford,,2018,14,2022-01-02 14:57:02,40.08542322,-82.96510074,40.08542322,-82.96510074,0.0,0.0,0.0
130731,16914.0,2022-01-14 10:08:04,2022-01-14 11:07:37,55,14,0,Completed,2022-01-21 18:26:58,Ford,,2018,14,2021-05-18 08:58:15,40.08534428,-82.96536398,40.08534428,-82.96536398,0.0,0.0,0.0
130731,16914.0,2022-01-14 10:08:04,2022-01-14 11:07:37,55,14,0,Completed,2022-01-21 18:26:58,Ford,,2018,14,2022-01-02 14:57:02,40.08534428,-82.96536398,40.08534428,-82.96536398,0.0,0.0,0.0
130731,16914.0,2022-01-14 10:08:04,2022-01-14 11:07:37,55,14,0,Completed,2022-07-23 18:31:02,Ford,,2018,14,2021-05-18 08:58:15,40.08534428,-82.96536398,40.08534428,-82.96536398,0.0,0.0,0.0
130731,16914.0,2022-01-14 10:08:04,2022-01-14 11:07:37,55,14,0,Completed,2022-07-23 18:31:02,Ford,,2018,14,2022-01-02 14:57:02,40.08534428,-82.96536398,40.08534428,-82.96536398,0.0,0.0,0.0
137232,16914.0,2022-02-24 17:46:42,2022-02-24 18:59:47,51,12,0,Completed,2022-02-24 18:59:48,Ford,,2010,14,2021-04-07 12:53:32,39.95945103,-82.99457411,40.00984187,-82.94068811,44.984,23.364785047,3.48
137232,16914.0,2022-02-24 17:46:42,2022-02-24 18:59:47,51,12,0,Completed,2022-02-24 18:59:48,Ford,,2010,14,2022-01-06 17:31:56,39.95945103,-82.99457411,40.00984187,-82.94068811,44.984,23.364785047,3.48
137232,16914.0,2022-02-24 17:46:42,2022-02-24 18:59:47,51,12,0,Completed,2022-07-24 00:21:26,Ford,,2010,14,2021-04-07 12:53:32,39.95945103,-82.99457411,40.00984187,-82.94068811,44.984,23.364785047,3.48
137232,16914.0,2022-02-24 17:46:42,2022-02-24 18:59:47,51,12,0,Completed,2022-07-24 00:21:26,Ford,,2010,14,2022-01-06 17:31:56,39.95945103,-82.99457411,40.00984187,-82.94068811,44.984,23.364785047,3.48
145089,16914.0,2022-03-25 11:18:19,2022-03-25 12:18:30,253,2,0,Completed,2022-03-25 12:18:31,Ford,Transit,2019,0,2021-04-20 16:35:40,40.06272528,-82.96941465,40.01432057,-83.06615026,79.858,38.630646536,3.34
145089,16914.0,2022-03-25 11:18:19,2022-03-25 12:18:30,253,2,0,Completed,2022-03-25 12:18:31,Ford,Transit,2019,0,2021-08-31 17:56:36,40.06272528,-82.96941465,40.01432057,-83.06615026,79.858,38.630646536,3.34
145089,16914.0,2022-03-25 11:18:19,2022-03-25 12:18:30,253,2,0,Completed,2022-03-25 12:18:31,Ford,Transit,2019,14,2022-01-02 14:57:27,40.06272528,-82.96941465,40.01432057,-83.06615026,79.858,38.630646536,3.34
145089,16914.0,2022-03-25 11:18:19,2022-03-25 12:18:30,253,2,0,Completed,2022-07-24 02:45:03,Ford,Transit,2019,0,2021-04-20 16:35:40,40.06272528,-82.96941465,40.01432057,-83.06615026,79.858,38.630646536,3.34
145089,16914.0,2022-03-25 11:18:19,2022-03-25 12:18:30,253,2,0,Completed,2022-07-24 02:45:03,Ford,Transit,2019,0,2021-08-31 17:56:36,40.06272528,-82.96941465,40.01432057,-83.06615026,79.858,38.630646536,3.34
145089,16914.0,2022-03-25 11:18:19,2022-03-25 12:18:30,253,2,0,Completed,2022-07-24 02:45:03,Ford,Transit,2019,14,2022-01-02 14:57:27,40.06272528,-82.96941465,40.01432057,-83.06615026,79.858,38.630646536,3.34
144949,16914.0,2022-03-25 08:40:31,2022-03-25 09:36:08,253,4,0,Completed,2022-03-25 09:36:09,Ford,Transit,2019,0,2021-04-20 16:35:40,39.98447003,-82.9168992,39.83583273,-82.96266838,74.803,46.674231214,10.25
144949,16914.0,2022-03-25 08:40:31,2022-03-25 09:36:08,253,4,0,Completed,2022-03-25 09:36:09,Ford,Transit,2019,0,2021-08-31 17:56:36,39.98447003,-82.9168992,39.83583273,-82.96266838,74.803,46.674231214,10.25
144949,16914.0,2022-03-25 08:40:31,2022-03-25 09:36:08,253,4,0,Completed,2022-03-25 09:36:09,Ford,Transit,2019,14,2022-01-02 14:57:27,39.98447003,-82.9168992,39.83583273,-82.96266838,74.803,46.674231214,10.25
144949,16914.0,2022-03-25 08:40:31,2022-03-25 09:36:08,253,4,0,Completed,2022-07-24 02:42:22,Ford,Transit,2019,0,2021-04-20 16:35:40,39.98447003,-82.9168992,39.83583273,-82.96266838,74.803,46.674231214,10.25
144949,16914.0,2022-03-25 08:40:31,2022-03-25 09:36:08,253,4,0,Completed,2022-07-24 02:42:22,Ford,Transit,2019,0,2021-08-31 17:56:36,39.98447003,-82.9168992,39.83583273,-82.96266838,74.803,46.674231214,10.25
144949,16914.0,2022-03-25 08:40:31,2022-03-25 09:36:08,253,4,0,Completed,2022-07-24 02:42:22,Ford,Transit,2019,14,2022-01-02 14:57:27,39.98447003,-82.9168992,39.83583273,-82.96266838,74.803,46.674231214,10.25
144950,16914.0,2022-03-25 10:32:14,2022-03-25 11:18:09,83,15,0,Completed,2022-03-25 11:18:37,Ford,E-450,2019,24,2020-12-31 13:56:57,39.9332214,-83.05852186,39.9332214,-83.05852186,0.0,0.0,0.0
144950,16914.0,2022-03-25 10:32:14,2022-03-25 11:18:09,83,15,0,Completed,2022-03-25 11:18:37,Ford,E-450,2019,24,2022-01-02 14:59:23,39.9332214,-83.05852186,39.9332214,-83.05852186,0.0,0.0,0.0
144950,16914.0,2022-03-25 10:32:14,2022-03-25 11:18:09,83,15,0,Completed,2022-03-25 11:18:37,Ford,E-450,2019,24,2022-07-21 16:35:18,39.9332214,-83.05852186,39.9332214,-83.05852186,0.0,0.0,0.0
144950,16914.0,2022-03-25 10:32:14,2022-03-25 11:18:09,83,15,0,Completed,2022-07-24 02:42:24,Ford,E-450,2019,24,2020-12-31 13:56:57,39.9332214,-83.05852186,39.9332214,-83.05852186,0.0,0.0,0.0
144950,16914.0,2022-03-25 10:32:14,2022-03-25 11:18:09,83,15,0,Completed,2022-07-24 02:42:24,Ford,E-450,2019,24,2022-01-02 14:59:23,39.9332214,-83.05852186,39.9332214,-83.05852186,0.0,0.0,0.0
144950,16914.0,2022-03-25 10:32:14,2022-03-25 11:18:09,83,15,0,Completed,2022-07-24 02:42:24,Ford,E-450,2019,24,2022-07-21 16:35:18,39.9332214,-83.05852186,39.9332214,-83.05852186,0.0,0.0,0.0
130885,16914.0,2022-01-14 11:59:43,2022-01-14 13:25:39,83,13,0,Completed,2022-01-21 18:25:55,Ford,E-450,2019,24,2020-12-31 13:56:57,39.89501069,-83.42248232,39.98405135,-82.91703437,82.632,47.566574966,6.14
130885,16914.0,2022-01-14 11:59:43,2022-01-14 13:25:39,83,13,0,Completed,2022-01-21 18:25:55,Ford,E-450,2019,24,2022-01-02 14:59:23,39.89501069,-83.42248232,39.98405135,-82.91703437,82.632,47.566574966,6.14
130885,16914.0,2022-01-14 11:59:43,2022-01-14 13:25:39,83,13,0,Completed,2022-01-21 18:25:55,Ford,E-450,2019,24,2022-07-21 16:35:18,39.89501069,-83.42248232,39.98405135,-82.91703437,82.632,47.566574966,6.14
154348,16914.0,2022-04-26 13:27:53,2022-04-26 14:06:52,83,1,0,Completed,2022-04-26 14:06:52,Ford,E-450,2019,24,2020-12-31 13:56:57,39.98404359,-82.91702072,40.08211886,-82.82394468,75.764,32.080506579,6.77
154348,16914.0,2022-04-26 13:27:53,2022-04-26 14:06:52,83,1,0,Completed,2022-04-26 14:06:52,Ford,E-450,2019,24,2022-01-02 14:59:23,39.98404359,-82.91702072,40.08211886,-82.82394468,75.764,32.080506579,6.77
154348,16914.0,2022-04-26 13:27:53,2022-04-26 14:06:52,83,1,0,Completed,2022-04-26 14:06:52,Ford,E-450,2019,24,2022-07-21 16:35:18,39.98404359,-82.91702072,40.08211886,-82.82394468,75.764,32.080506579,6.77
154349,16914.0,2022-04-26 15:45:24,2022-04-26 16:22:26,83,1,0,Completed,2022-04-26 16:22:27,Ford,E-450,2019,24,2020-12-31 13:56:57,40.08213568,-82.82440605,40.02971926,-82.94048486,70.843,33.876138614,3.62
154349,16914.0,2022-04-26 15:45:24,2022-04-26 16:22:26,83,1,0,Completed,2022-04-26 16:22:27,Ford,E-450,2019,24,2022-01-02 14:59:23,40.08213568,-82.82440605,40.02971926,-82.94048486,70.843,33.876138614,3.62
154349,16914.0,2022-04-26 15:45:24,2022-04-26 16:22:26,83,1,0,Completed,2022-04-26 16:22:27,Ford,E-450,2019,24,2022-07-21 16:35:18,40.08213568,-82.82440605,40.02971926,-82.94048486,70.843,33.876138614,3.62
130647,16914.0,2022-01-13 10:13:51,2022-01-13 11:14:43,85,9,0,Completed,2022-01-21 18:28:06,Ford,,2019,13,2021-04-07 12:52:24,39.98436426,-82.91744852,39.98436426,-82.91744852,0.0,0.0,0.0
130647,16914.0,2022-01-13 10:13:51,2022-01-13 11:14:43,85,9,0,Completed,2022-01-21 18:28:06,Ford,,2019,13,2022-01-02 14:57:50,39.98436426,-82.91744852,39.98436426,-82.91744852,0.0,0.0,0.0
130647,16914.0,2022-01-13 10:13:51,2022-01-13 11:14:43,85,9,0,Completed,2022-07-23 18:28:16,Ford,,2019,13,2021-04-07 12:52:24,39.98436426,-82.91744852,39.98436426,-82.91744852,0.0,0.0,0.0
130647,16914.0,2022-01-13 10:13:51,2022-01-13 11:14:43,85,9,0,Completed,2022-07-23 18:28:16,Ford,,2019,13,2022-01-02 14:57:50,39.98436426,-82.91744852,39.98436426,-82.91744852,0.0,0.0,0.0
130146,16914.0,2022-01-13 12:04:43,2022-01-13 12:46:00,85,9,0,Completed,2022-01-21 18:34:08,Ford,,2019,13,2021-04-07 12:52:24,39.98436426,-82.91744852,39.98436426,-82.91744852,0.0,0.0,0.0
130146,16914.0,2022-01-13 12:04:43,2022-01-13 12:46:00,85,9,0,Completed,2022-01-21 18:34:08,Ford,,2019,13,2022-01-02 14:57:50,39.98436426,-82.91744852,39.98436426,-82.91744852,0.0,0.0,0.0
130146,16914.0,2022-01-13 12:04:43,2022-01-13 12:46:00,85,9,0,Completed,2022-07-23 18:07:47,Ford,,2019,13,2021-04-07 12:52:24,39.98436426,-82.91744852,39.98436426,-82.91744852,0.0,0.0,0.0
130146,16914.0,2022-01-13 12:04:43,2022-01-13 12:46:00,85,9,0,Completed,2022-07-23 18:07:47,Ford,,2019,13,2022-01-02 14:57:50,39.98436426,-82.91744852,39.98436426,-82.91744852,0.0,0.0,0.0
147737,16914.0,2022-03-30 18:19:18,2022-03-30 19:41:25,81,9,0,Completed,2022-07-24 03:40:08,Ford,,2019,13,2021-04-07 12:51:55,39.99564381,-82.93018437,40.0981371,-83.12334522,83.056,53.931735526,7.07
147737,16914.0,2022-03-30 18:19:18,2022-03-30 19:41:25,81,9,0,Completed,2022-07-24 03:40:08,Ford,,2019,13,2022-01-02 14:57:34,39.99564381,-82.93018437,40.0981371,-83.12334522,83.056,53.931735526,7.07
147737,16914.0,2022-03-30 18:19:18,2022-03-30 19:41:25,81,9,0,Completed,2022-07-24 03:40:08,Ford,,2019,13,2022-08-19 13:42:33,39.99564381,-82.93018437,40.0981371,-83.12334522,83.056,53.931735526,7.07
147737,16914.0,2022-03-30 18:19:18,2022-03-30 19:41:25,81,9,0,Completed,2022-04-22 19:28:15,Ford,,2019,13,2021-04-07 12:51:55,39.99564381,-82.93018437,40.0981371,-83.12334522,83.056,53.931735526,7.07
147737,16914.0,2022-03-30 18:19:18,2022-03-30 19:41:25,81,9,0,Completed,2022-04-22 19:28:15,Ford,,2019,13,2022-01-02 14:57:34,39.99564381,-82.93018437,40.0981371,-83.12334522,83.056,53.931735526,7.07
147737,16914.0,2022-03-30 18:19:18,2022-03-30 19:41:25,81,9,0,Completed,2022-04-22 19:28:15,Ford,,2019,13,2022-08-19 13:42:33,39.99564381,-82.93018437,40.0981371,-83.12334522,83.056,53.931735526,7.07
